EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,EducationField,BusinessTravel,OverTime,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,NumCompaniesWorked,MonthlyIncome,SalaryBand,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,PerformanceRating,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,DistanceFromHome,Attrition
EMP1272,59,Male,Married,Human Resources,Human Resources,1,Other,Travel_Rarely,Yes,3,3,0,2,2690,Low,19,3,3,3,3,2,4,4,26,No
EMP1273,42,Female,Married,Research & Development,Healthcare Representative,4,Marketing,Travel_Rarely,No,3,1,3,9,2989,Low,14,1,0,3,3,1,3,1,21,No
EMP1274,56,Male,Single,Sales,Sales Representative,2,Technical Degree,Travel_Rarely,No,1,1,1,3,14006,Very High,23,3,4,3,1,2,3,1,4,No
EMP1275,52,Male,Married,Sales,Manager,5,Life Sciences,Travel_Rarely,No,4,4,4,1,7371,High,22,1,5,3,4,3,4,1,1,No
EMP1276,20,Female,Single,Sales,Sales Executive,5,Medical,Travel_Rarely,Yes,3,3,3,1,2325,Low,25,0,3,3,3,3,2,2,4,Yes
EMP1277,54,Male,Married,Human Resources,Manager,1,Human Resources,Travel_Rarely,Yes,11,6,6,8,5968,Medium,22,1,5,3,1,2,1,4,4,Yes
EMP1278,47,Female,Single,Research & Development,Healthcare Representative,2,Life Sciences,Non-Travel,No,12,0,0,0,3370,Medium,15,0,0,3,2,3,2,4,26,No
EMP1279,55,Female,Single,Research & Development,Healthcare Representative,3,Technical Degree,Travel_Rarely,No,0,0,0,0,9361,High,13,2,4,3,3,3,2,1,4,No
EMP1280,51,Male,Divorced,Research & Development,Manufacturing Director,5,Medical,Non-Travel,Yes,11,4,7,9,2110,Low,17,0,2,4,1,1,1,4,17,No
EMP1281,29,Male,Married,Sales,Manager,2,Medical,Travel_Rarely,No,7,4,6,0,1969,Low,25,3,6,3,3,4,3,3,9,No
EMP1282,36,Male,Divorced,Research & Development,Laboratory Technician,2,Medical,Non-Travel,Yes,2,2,2,2,6564,High,12,1,3,4,4,3,1,3,19,No
EMP1283,54,Female,Single,Sales,Sales Representative,1,Technical Degree,Travel_Rarely,No,13,2,4,1,1113,Low,18,0,0,3,1,4,1,1,13,No
EMP1284,34,Female,Married,Research & Development,Healthcare Representative,2,Other,Non-Travel,No,5,5,5,2,2293,Low,19,0,4,3,4,2,4,3,4,No
EMP1285,27,Male,Single,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,No,3,1,3,4,16900,Very High,16,0,2,4,2,2,4,1,5,No
EMP1286,29,Male,Divorced,Research & Development,Research Scientist,3,Other,Travel_Rarely,No,8,7,2,8,5232,Medium,19,0,5,3,4,3,2,3,29,No
EMP1287,33,Female,Divorced,Research & Development,Research Director,1,Life Sciences,Travel_Rarely,No,6,6,1,1,1998,Low,16,0,4,3,1,2,4,1,13,No
EMP1288,41,Male,Single,Research & Development,Manufacturing Director,1,Human Resources,Travel_Rarely,Yes,8,1,5,0,1492,Low,13,0,6,3,3,1,1,1,23,Yes
EMP1289,36,Female,Divorced,Human Resources,Human Resources,2,Medical,Travel_Rarely,Yes,9,1,7,5,2734,Low,20,1,2,3,1,3,1,4,16,Yes
EMP1290,25,Female,Single,Research & Development,Manufacturing Director,3,Medical,Travel_Rarely,No,2,2,1,2,1137,Low,13,3,0,3,4,3,4,4,22,No
EMP1291,48,Female,Married,Sales,Sales Representative,4,Life Sciences,Travel_Frequently,No,0,0,0,6,9113,High,12,3,4,4,4,3,4,1,5,No
EMP1292,38,Male,Divorced,Research & Development,Laboratory Technician,5,Other,Travel_Rarely,No,4,4,0,5,3349,Medium,15,0,6,4,3,2,4,4,8,Yes
EMP1293,34,Male,Divorced,Sales,Manager,1,Medical,Non-Travel,No,2,2,2,6,10342,High,23,1,4,3,2,2,1,4,16,No
EMP1294,40,Male,Divorced,Sales,Sales Executive,3,Medical,Non-Travel,No,5,3,2,4,13996,Very High,24,0,1,3,1,3,3,2,1,No
EMP1295,54,Male,Married,Human Resources,Human Resources,3,Technical Degree,Travel_Rarely,Yes,7,1,5,0,3878,Medium,14,2,3,3,3,4,3,3,23,No
EMP1296,33,Female,Single,Research & Development,Manufacturing Director,2,Marketing,Travel_Rarely,No,10,0,2,2,1760,Low,22,3,4,4,3,2,4,4,28,No
EMP1297,23,Male,Single,Human Resources,Human Resources,5,Life Sciences,Travel_Rarely,No,12,0,2,2,3310,Medium,16,0,6,3,3,2,2,1,6,No
EMP1298,25,Female,Married,Research & Development,Manufacturing Director,1,Life Sciences,Travel_Rarely,No,3,0,3,6,14136,Very High,15,1,2,3,1,3,2,2,11,No
EMP1299,42,Male,Divorced,Research & Development,Healthcare Representative,4,Other,Travel_Frequently,No,4,4,2,2,9737,High,16,3,3,3,1,4,3,2,16,Yes
EMP1300,35,Male,Single,Sales,Sales Representative,2,Life Sciences,Travel_Rarely,Yes,4,4,4,4,1562,Low,14,1,0,3,1,3,4,4,5,Yes
EMP1301,42,Male,Married,Sales,Sales Representative,1,Other,Travel_Rarely,No,3,2,3,3,8597,High,24,2,6,3,2,2,1,1,16,No
EMP1302,29,Female,Married,Research & Development,Research Scientist,1,Technical Degree,Travel_Rarely,No,3,1,2,3,5758,Medium,23,0,3,4,3,3,2,1,7,No
EMP1303,32,Male,Married,Research & Development,Laboratory Technician,3,Technical Degree,Travel_Rarely,No,3,3,3,6,15369,Very High,13,2,1,3,4,3,2,1,19,No
EMP1304,43,Male,Married,Research & Development,Research Director,5,Human Resources,Travel_Rarely,Yes,3,0,3,0,1594,Low,11,3,0,4,4,3,1,1,1,No
EMP1305,58,Female,Married,Research & Development,Manager,4,Other,Travel_Rarely,Yes,3,3,3,6,3909,Medium,15,0,4,3,3,4,1,1,9,No
EMP1306,43,Male,Divorced,Sales,Sales Executive,5,Technical Degree,Travel_Rarely,Yes,4,4,2,7,10514,High,16,3,6,3,4,3,4,3,18,No
EMP1307,49,Male,Single,Research & Development,Manager,3,Other,Non-Travel,No,1,0,0,2,3270,Medium,15,0,5,3,2,2,1,1,13,Yes
EMP1308,27,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,No,1,1,0,2,4540,Medium,15,1,0,3,2,3,1,1,26,No
EMP1309,33,Male,Single,Sales,Manager,4,Human Resources,Travel_Rarely,No,8,6,6,3,1431,Low,22,3,6,4,1,4,1,3,15,No
EMP1310,24,Female,Single,Research & Development,Healthcare Representative,2,Marketing,Travel_Rarely,No,1,1,1,5,2222,Low,16,2,0,3,1,1,3,4,3,No
EMP1311,34,Male,Married,Research & Development,Laboratory Technician,4,Medical,Travel_Rarely,No,5,3,3,6,2976,Low,14,2,1,3,1,4,1,2,24,No
EMP1312,40,Male,Divorced,Sales,Manager,1,Medical,Travel_Rarely,No,1,1,1,0,18352,Very High,24,1,2,3,1,3,2,3,28,No
EMP1313,43,Male,Single,Research & Development,Manager,5,Human Resources,Travel_Rarely,Yes,4,4,2,3,1014,Low,22,1,0,3,1,1,4,2,10,No
EMP1314,38,Female,Married,Human Resources,Manager,5,Other,Travel_Rarely,No,3,0,3,6,4821,Medium,14,2,6,4,4,3,4,2,9,Yes
EMP1315,39,Male,Married,Sales,Manager,2,Other,Travel_Rarely,No,11,4,2,1,8376,High,21,1,2,3,4,4,4,3,13,No
EMP1316,24,Female,Single,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,Yes,6,4,2,0,1562,Low,23,0,3,3,1,1,3,1,16,Yes
EMP1317,31,Male,Divorced,Sales,Sales Executive,3,Marketing,Non-Travel,Yes,14,0,4,0,4639,Medium,18,2,5,3,2,1,2,2,3,Yes
EMP1318,32,Male,Married,Research & Development,Research Director,1,Medical,Travel_Rarely,No,6,6,3,9,10157,High,21,3,1,3,4,3,1,1,22,Yes
EMP1319,24,Female,Single,Research & Development,Healthcare Representative,2,Human Resources,Travel_Rarely,No,12,1,1,5,9096,High,18,2,4,3,2,3,2,4,23,No
EMP1320,26,Male,Married,Sales,Manager,4,Other,Travel_Frequently,No,5,5,5,4,3851,Medium,22,1,6,3,2,4,4,3,15,No
EMP1321,25,Female,Married,Research & Development,Research Scientist,3,Technical Degree,Travel_Rarely,Yes,9,0,2,0,6561,High,13,0,6,3,3,3,1,2,17,No
EMP1322,40,Male,Married,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,No,4,4,4,9,2143,Low,17,3,6,3,3,1,4,1,14,No
EMP1323,46,Female,Married,Research & Development,Research Scientist,2,Marketing,Travel_Rarely,No,0,0,0,2,15147,Very High,25,2,0,4,1,2,4,2,7,No
EMP1324,35,Male,Single,Research & Development,Research Scientist,3,Other,Travel_Rarely,Yes,11,2,3,6,2429,Low,15,2,5,3,2,2,4,4,20,No
EMP1325,48,Female,Married,Sales,Sales Representative,3,Medical,Travel_Rarely,No,14,2,7,8,8891,High,15,3,5,3,4,4,2,4,16,No
EMP1326,47,Male,Single,Research & Development,Laboratory Technician,3,Life Sciences,Travel_Rarely,Yes,2,2,2,8,1019,Low,22,0,2,4,3,3,2,2,21,No
EMP1327,56,Male,Divorced,Research & Development,Manager,3,Human Resources,Travel_Frequently,No,8,0,2,5,12432,Very High,23,1,0,3,3,4,4,3,8,No
EMP1328,52,Male,Married,Research & Development,Manufacturing Director,4,Other,Travel_Rarely,Yes,14,2,7,2,8504,High,13,1,6,4,2,2,4,4,4,No
EMP1329,35,Male,Single,Sales,Sales Executive,3,Medical,Travel_Rarely,Yes,13,4,1,0,11971,High,12,1,5,4,3,2,1,1,20,Yes
EMP1330,59,Male,Divorced,Research & Development,Research Director,4,Life Sciences,Non-Travel,No,0,0,0,2,2065,Low,23,1,6,3,3,3,4,4,24,No
EMP1331,56,Male,Single,Research & Development,Research Scientist,3,Technical Degree,Travel_Rarely,Yes,4,3,4,9,4279,Medium,13,3,6,3,4,1,4,1,15,No
EMP1332,34,Male,Married,Research & Development,Research Director,3,Marketing,Travel_Rarely,No,1,1,1,1,4766,Medium,25,0,6,3,2,3,4,2,5,No
EMP1333,31,Female,Married,Research & Development,Manager,2,Human Resources,Travel_Rarely,Yes,3,3,3,4,7492,High,17,0,1,3,3,2,4,1,13,Yes
EMP1334,48,Female,Single,Sales,Sales Representative,4,Medical,Travel_Rarely,No,13,2,2,7,1744,Low,13,2,4,3,2,1,2,2,6,Yes
EMP1335,41,Female,Divorced,Research & Development,Laboratory Technician,4,Technical Degree,Travel_Rarely,Yes,13,7,4,4,16216,Very High,25,2,3,3,3,4,4,4,28,Yes
EMP1336,52,Male,Married,Research & Development,Research Scientist,5,Marketing,Travel_Rarely,No,10,1,3,0,10872,High,21,0,3,3,4,2,3,3,27,No
EMP1337,51,Male,Single,Sales,Sales Executive,2,Marketing,Travel_Rarely,No,0,0,0,2,2083,Low,23,2,2,3,2,4,4,4,5,No
EMP1338,20,Male,Married,Research & Development,Manager,4,Technical Degree,Travel_Rarely,Yes,2,2,2,4,10509,High,12,0,5,3,3,1,2,4,17,No
EMP1339,54,Female,Married,Research & Development,Manager,2,Medical,Travel_Rarely,No,9,4,2,6,5923,Medium,14,3,3,4,4,4,3,4,7,No
EMP1340,57,Male,Divorced,Sales,Sales Representative,2,Marketing,Travel_Rarely,Yes,6,4,1,4,5905,Medium,22,3,2,3,3,2,3,4,6,Yes
EMP1341,43,Male,Single,Human Resources,Manager,2,Human Resources,Travel_Rarely,No,9,3,5,9,1547,Low,15,1,4,3,2,3,4,3,2,Yes
EMP1342,40,Female,Married,Human Resources,Manager,1,Life Sciences,Travel_Rarely,No,14,3,5,4,5779,Medium,23,0,6,4,3,4,4,4,11,Yes
EMP1343,56,Male,Married,Research & Development,Research Scientist,4,Human Resources,Travel_Frequently,No,2,2,2,6,9560,High,17,3,0,3,2,2,2,1,7,No
EMP1344,32,Female,Married,Sales,Manager,2,Other,Non-Travel,No,3,2,3,7,3243,Medium,11,0,1,3,2,2,3,3,22,No
EMP1345,21,Female,Married,Research & Development,Manufacturing Director,1,Marketing,Travel_Frequently,No,1,1,1,7,4500,Medium,24,2,4,3,3,1,3,3,21,No
EMP1346,46,Male,Single,Research & Development,Manufacturing Director,1,Life Sciences,Travel_Rarely,Yes,2,2,2,6,10821,High,18,0,4,3,4,2,2,1,8,No
EMP1347,39,Male,Married,Sales,Manager,3,Technical Degree,Travel_Rarely,Yes,8,1,7,2,7412,High,20,1,3,3,1,3,4,2,5,Yes
EMP1348,42,Male,Married,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,No,2,0,2,1,1629,Low,13,1,3,3,4,3,1,4,27,No
EMP1349,30,Female,Divorced,Research & Development,Manager,4,Life Sciences,Travel_Rarely,No,10,1,0,0,8249,High,24,3,1,3,4,4,1,3,18,No
EMP1350,35,Male,Single,Research & Development,Research Director,3,Life Sciences,Travel_Rarely,No,4,4,4,5,5546,Medium,21,2,0,3,3,4,3,4,22,No
EMP1351,50,Female,Married,Research & Development,Manager,4,Marketing,Travel_Rarely,No,1,0,1,8,1632,Low,16,2,4,4,4,4,3,4,16,Yes
EMP1352,33,Male,Divorced,Research & Development,Manager,1,Other,Non-Travel,No,3,3,2,2,1620,Low,14,0,5,3,4,4,4,1,14,Yes
EMP1353,59,Male,Married,Research & Development,Manufacturing Director,1,Other,Travel_Frequently,No,11,3,0,4,5992,Medium,24,2,3,4,1,3,1,1,12,No
EMP1354,19,Male,Divorced,Research & Development,Research Director,4,Medical,Travel_Frequently,No,12,4,3,8,10452,High,15,1,4,3,4,1,3,1,17,No
EMP1355,52,Female,Divorced,Research & Development,Laboratory Technician,3,Other,Travel_Rarely,No,6,1,3,8,3282,Medium,20,3,0,3,1,4,4,4,5,No
EMP1356,59,Male,Married,Research & Development,Manager,3,Marketing,Travel_Rarely,No,13,7,7,6,11403,High,22,3,2,4,3,1,1,3,14,No
EMP1357,51,Female,Married,Research & Development,Healthcare Representative,4,Medical,Travel_Rarely,Yes,6,4,4,3,2369,Low,25,3,0,3,1,2,2,3,6,Yes
EMP1358,47,Male,Single,Research & Development,Healthcare Representative,5,Technical Degree,Travel_Rarely,Yes,11,1,6,1,5448,Medium,16,2,4,3,2,2,3,2,15,No
EMP1359,30,Male,Married,Research & Development,Laboratory Technician,3,Technical Degree,Non-Travel,No,2,2,0,1,19900,Very High,12,2,4,3,2,4,2,4,7,No
EMP1360,30,Female,Single,Research & Development,Healthcare Representative,2,Technical Degree,Travel_Rarely,Yes,4,4,4,3,10290,High,23,1,1,3,1,2,1,2,14,Yes
EMP1361,35,Female,Married,Research & Development,Research Scientist,3,Technical Degree,Travel_Rarely,No,0,0,0,0,2177,Low,25,0,4,3,2,1,4,2,18,Yes
EMP1362,49,Male,Married,Research & Development,Manager,5,Technical Degree,Non-Travel,No,9,4,6,3,3421,Medium,13,0,3,3,3,1,4,2,1,No
EMP1363,49,Male,Married,Human Resources,Manager,1,Human Resources,Travel_Rarely,No,9,5,5,5,1012,Low,25,3,5,3,2,2,1,2,6,No
EMP1364,52,Female,Single,Sales,Sales Representative,1,Marketing,Travel_Rarely,No,9,2,2,5,4266,Medium,18,3,1,3,1,4,2,2,3,No
EMP1365,56,Male,Divorced,Sales,Sales Representative,1,Medical,Travel_Rarely,No,10,6,1,6,7601,High,18,2,4,3,3,1,4,4,5,No
EMP1366,46,Male,Single,Research & Development,Manufacturing Director,3,Technical Degree,Non-Travel,No,0,0,0,4,11606,High,11,3,0,3,2,1,3,1,12,No
EMP1367,46,Female,Single,Sales,Manager,1,Human Resources,Travel_Rarely,No,4,2,4,8,1205,Low,20,1,4,4,3,3,2,2,11,No
EMP1368,33,Male,Single,Sales,Sales Representative,5,Other,Travel_Rarely,No,12,7,2,1,13515,Very High,18,1,0,3,1,4,2,3,13,Yes
EMP1369,27,Male,Divorced,Research & Development,Research Director,5,Human Resources,Travel_Rarely,No,9,2,3,1,5083,Medium,21,3,0,3,2,3,3,4,16,No
EMP1370,47,Male,Divorced,Sales,Sales Executive,3,Human Resources,Travel_Rarely,No,8,1,5,3,3357,Medium,12,3,4,3,3,2,1,2,18,No
EMP1371,42,Female,Married,Sales,Sales Representative,2,Marketing,Travel_Rarely,No,0,0,0,3,3557,Medium,20,3,0,3,3,2,4,3,17,Yes
EMP1372,56,Female,Divorced,Human Resources,Manager,3,Technical Degree,Travel_Rarely,No,0,0,0,3,4350,Medium,20,3,5,3,2,3,2,2,17,No
EMP1373,37,Male,Single,Sales,Sales Executive,1,Human Resources,Travel_Rarely,No,3,3,3,0,4067,Medium,23,3,2,3,3,4,4,1,29,No
EMP1374,22,Male,Divorced,Research & Development,Research Director,3,Human Resources,Travel_Rarely,No,3,1,3,3,5367,Medium,18,1,1,3,3,1,4,4,11,No
EMP1375,18,Male,Single,Research & Development,Research Director,5,Technical Degree,Travel_Rarely,No,1,1,1,4,3737,Medium,22,0,4,3,1,2,2,1,20,No
EMP1376,47,Female,Single,Human Resources,Human Resources,3,Marketing,Travel_Frequently,No,8,0,0,8,2289,Low,20,1,6,3,1,4,1,3,10,No
EMP1377,20,Male,Single,Sales,Sales Representative,3,Human Resources,Non-Travel,No,13,1,7,2,10292,High,15,1,2,3,1,4,2,2,29,No
EMP1378,31,Female,Married,Research & Development,Manager,2,Medical,Travel_Rarely,No,8,5,1,2,5572,Medium,11,3,0,3,1,2,1,1,16,Yes
EMP1379,47,Male,Divorced,Research & Development,Manufacturing Director,5,Life Sciences,Travel_Frequently,No,12,4,1,4,2742,Low,18,0,0,3,1,2,3,1,2,No
EMP1380,21,Female,Married,Research & Development,Healthcare Representative,4,Other,Travel_Frequently,No,12,7,5,9,8728,High,22,3,1,3,1,4,1,2,17,No
EMP1381,35,Male,Divorced,Research & Development,Manufacturing Director,4,Life Sciences,Non-Travel,No,1,1,1,5,18195,Very High,15,1,2,3,2,1,1,4,22,Yes
EMP1382,54,Female,Married,Research & Development,Manufacturing Director,5,Life Sciences,Non-Travel,No,13,6,7,2,13672,Very High,25,0,2,4,1,3,2,3,20,No
EMP1383,42,Male,Single,Research & Development,Healthcare Representative,4,Marketing,Travel_Rarely,No,8,1,1,0,4208,Medium,11,2,4,4,3,2,4,4,10,No
EMP1384,18,Male,Married,Research & Development,Research Scientist,1,Human Resources,Non-Travel,Yes,14,0,7,9,2446,Low,25,3,0,4,2,3,4,3,13,Yes
EMP1385,32,Female,Married,Research & Development,Manufacturing Director,4,Life Sciences,Travel_Rarely,No,5,1,4,7,4417,Medium,14,2,6,3,3,4,1,3,12,No
EMP1386,26,Female,Divorced,Research & Development,Manufacturing Director,1,Life Sciences,Non-Travel,No,7,7,4,0,1944,Low,23,2,3,3,1,3,1,1,15,No
EMP1387,32,Male,Married,Human Resources,Manager,5,Other,Non-Travel,No,9,5,6,1,17053,Very High,11,2,6,3,1,1,2,2,7,No
EMP1388,41,Female,Married,Sales,Sales Executive,4,Technical Degree,Travel_Rarely,No,12,6,7,2,2410,Low,23,2,4,3,3,4,1,4,27,No
EMP1389,21,Male,Single,Human Resources,Manager,4,Human Resources,Travel_Frequently,No,14,0,4,5,1776,Low,19,0,4,3,3,1,2,1,22,No
EMP1390,29,Female,Married,Sales,Sales Executive,1,Human Resources,Travel_Rarely,No,12,3,2,3,3527,Medium,20,3,4,3,3,4,3,1,21,No
EMP1391,54,Male,Divorced,Sales,Manager,1,Other,Travel_Rarely,Yes,3,3,3,3,3683,Medium,12,0,1,3,4,1,1,1,26,No
EMP1392,54,Male,Single,Sales,Manager,3,Technical Degree,Travel_Frequently,No,1,1,1,8,10509,High,18,3,1,3,4,4,3,4,28,No
EMP1393,23,Male,Divorced,Research & Development,Research Scientist,2,Human Resources,Travel_Rarely,No,1,1,1,5,4567,Medium,14,3,4,4,4,1,1,1,13,No
EMP1394,56,Male,Married,Research & Development,Healthcare Representative,4,Medical,Travel_Rarely,Yes,8,6,7,1,1721,Low,19,3,5,3,4,4,1,2,12,No
EMP1395,41,Female,Single,Sales,Sales Representative,2,Other,Travel_Rarely,No,0,0,0,6,2913,Low,12,0,3,3,2,1,3,1,12,No
EMP1396,28,Male,Divorced,Sales,Sales Representative,2,Marketing,Travel_Rarely,No,11,7,0,2,4884,Medium,22,1,2,3,1,4,3,1,28,No
EMP1397,30,Male,Married,Human Resources,Manager,4,Technical Degree,Travel_Rarely,No,6,5,3,8,1385,Low,13,2,2,4,3,1,2,3,2,No
EMP1398,51,Male,Married,Research & Development,Research Director,1,Other,Travel_Rarely,Yes,10,3,3,5,3308,Medium,12,1,0,3,1,2,2,1,5,No
EMP1399,42,Female,Single,Research & Development,Healthcare Representative,3,Life Sciences,Travel_Rarely,No,13,4,5,7,4212,Medium,20,1,2,4,3,3,3,4,25,No
EMP1400,24,Male,Single,Research & Development,Research Director,5,Human Resources,Non-Travel,No,2,2,2,0,10639,High,24,1,6,3,1,4,1,4,25,No
EMP1401,21,Male,Divorced,Research & Development,Research Scientist,4,Medical,Travel_Rarely,No,2,0,2,1,13277,Very High,15,2,2,3,2,1,2,2,2,No
EMP1402,25,Female,Married,Sales,Sales Executive,4,Medical,Travel_Rarely,No,1,1,1,5,13427,Very High,21,1,3,3,4,2,1,4,23,No
EMP1403,37,Male,Divorced,Research & Development,Laboratory Technician,5,Marketing,Non-Travel,No,13,3,0,2,17613,Very High,11,2,2,3,1,4,4,4,26,Yes
EMP1404,46,Female,Single,Research & Development,Manager,2,Other,Non-Travel,No,9,4,3,0,1718,Low,22,2,6,4,3,4,2,1,20,No
EMP1405,27,Female,Single,Sales,Sales Executive,3,Medical,Travel_Frequently,No,5,1,5,5,1333,Low,13,2,3,4,1,4,2,2,13,No
EMP1406,51,Male,Single,Research & Development,Manufacturing Director,2,Other,Travel_Rarely,No,12,2,0,4,1396,Low,11,3,1,3,2,3,2,4,29,Yes
EMP1407,43,Female,Married,Sales,Sales Representative,5,Human Resources,Non-Travel,Yes,9,0,4,8,8286,High,20,3,3,3,2,1,4,2,3,No
EMP1408,58,Female,Divorced,Sales,Manager,5,Human Resources,Travel_Rarely,No,1,1,1,5,13179,Very High,25,1,1,3,1,1,3,2,11,Yes
EMP1409,20,Male,Married,Research & Development,Laboratory Technician,3,Medical,Non-Travel,Yes,9,6,5,4,10672,High,24,3,3,4,4,4,1,3,16,Yes
EMP1410,23,Male,Single,Research & Development,Laboratory Technician,5,Human Resources,Travel_Rarely,Yes,14,3,2,0,2106,Low,18,2,4,3,3,4,4,3,1,Yes
EMP1411,22,Female,Divorced,Research & Development,Research Director,5,Other,Travel_Rarely,Yes,3,2,3,0,13214,Very High,25,3,6,3,2,4,3,1,19,No
EMP1412,22,Male,Divorced,Research & Development,Laboratory Technician,3,Human Resources,Travel_Rarely,Yes,9,3,4,0,3699,Medium,22,2,5,3,2,2,2,4,11,No
EMP1413,40,Female,Single,Sales,Sales Representative,4,Life Sciences,Travel_Rarely,No,8,6,4,6,2046,Low,14,0,1,3,1,4,3,1,9,No
EMP1414,26,Male,Divorced,Sales,Manager,2,Other,Non-Travel,Yes,8,4,6,5,3456,Medium,13,3,1,3,2,3,3,1,14,Yes
EMP1415,52,Male,Single,Research & Development,Research Director,4,Technical Degree,Travel_Rarely,No,5,3,5,4,2348,Low,18,1,2,3,2,1,3,2,9,No
EMP1416,37,Male,Single,Research & Development,Laboratory Technician,4,Human Resources,Non-Travel,No,12,7,7,3,4518,Medium,23,0,1,3,3,3,1,2,7,Yes
EMP1417,59,Male,Single,Sales,Sales Representative,2,Human Resources,Travel_Rarely,No,3,3,1,7,2672,Low,19,0,3,3,4,4,3,2,16,No
EMP1418,52,Male,Married,Research & Development,Laboratory Technician,4,Other,Travel_Frequently,Yes,6,4,1,7,5465,Medium,18,3,4,3,3,2,3,1,3,No
EMP1419,35,Female,Married,Sales,Manager,3,Marketing,Travel_Rarely,No,13,4,5,4,3158,Medium,16,3,4,3,4,4,3,4,29,No
EMP1420,34,Female,Single,Research & Development,Healthcare Representative,2,Technical Degree,Travel_Frequently,No,0,0,0,3,9225,High,24,1,2,3,3,4,3,1,19,Yes
EMP1421,41,Female,Single,Sales,Manager,1,Technical Degree,Non-Travel,No,11,2,2,1,7014,High,25,0,3,3,1,4,4,1,4,No
EMP1422,20,Female,Married,Research & Development,Healthcare Representative,4,Technical Degree,Travel_Rarely,No,3,0,3,6,3515,Medium,13,2,3,3,2,4,4,1,7,No
EMP1423,49,Female,Divorced,Research & Development,Manager,5,Medical,Non-Travel,No,4,4,4,4,8021,High,18,3,0,4,4,4,3,3,23,No
EMP1424,52,Male,Married,Sales,Sales Executive,2,Life Sciences,Travel_Rarely,No,7,7,5,2,19772,Very High,23,0,1,3,1,1,3,3,28,No
EMP1425,55,Female,Single,Research & Development,Research Director,1,Life Sciences,Non-Travel,No,11,2,7,8,1983,Low,15,0,2,4,2,3,3,4,12,No
EMP1426,30,Male,Single,Research & Development,Manufacturing Director,5,Marketing,Non-Travel,No,1,1,1,8,3314,Medium,15,2,4,4,2,2,2,3,18,No
EMP1427,42,Female,Single,Sales,Sales Representative,1,Technical Degree,Travel_Rarely,Yes,11,3,2,9,1423,Low,22,0,6,3,2,4,3,1,28,No
EMP1428,26,Female,Single,Sales,Sales Executive,4,Technical Degree,Travel_Rarely,No,4,4,4,7,1859,Low,19,3,5,3,3,2,3,3,5,No
EMP1429,21,Male,Married,Sales,Sales Representative,5,Human Resources,Non-Travel,Yes,5,3,5,0,6783,High,11,2,0,3,1,1,4,3,23,No
EMP1430,31,Male,Married,Sales,Sales Representative,4,Other,Travel_Rarely,No,4,4,0,2,6670,High,17,3,3,3,1,3,4,1,23,No
EMP1431,54,Male,Married,Research & Development,Research Director,5,Medical,Non-Travel,No,14,1,2,1,1689,Low,18,1,1,3,2,4,4,4,22,No
EMP1432,51,Male,Married,Research & Development,Research Scientist,2,Medical,Non-Travel,No,12,4,1,3,8573,High,21,0,4,3,4,1,1,3,26,Yes
EMP1433,28,Male,Single,Research & Development,Research Director,3,Marketing,Travel_Rarely,No,8,6,4,1,8584,High,20,3,6,3,1,1,2,1,10,No
EMP1434,58,Male,Married,Sales,Sales Executive,3,Life Sciences,Travel_Frequently,No,9,7,5,7,16906,Very High,13,3,0,3,3,3,3,1,12,No
EMP1435,20,Male,Married,Sales,Sales Executive,1,Technical Degree,Non-Travel,No,0,0,0,0,2921,Low,18,1,3,3,4,4,4,1,8,Yes
EMP1436,45,Female,Married,Sales,Sales Executive,5,Other,Non-Travel,No,13,2,3,3,15376,Very High,11,0,4,4,4,3,1,2,19,No
EMP1437,46,Female,Single,Research & Development,Laboratory Technician,4,Marketing,Travel_Rarely,No,2,2,2,4,1219,Low,18,3,4,3,4,3,3,1,15,No
EMP1438,26,Female,Married,Research & Development,Manager,2,Medical,Travel_Rarely,Yes,13,2,7,9,5211,Medium,17,2,3,4,4,2,3,3,1,No
EMP1439,20,Female,Single,Sales,Manager,2,Medical,Travel_Rarely,No,1,0,1,3,2823,Low,14,3,3,3,1,2,4,3,3,Yes
